TBENCH_CLIENT_THREADS = 1
TBENCH_SERVER = 147.46.242.201
TBENCH_SERVER_PORT = 7313
TBENCH_MINSLEEPNS = 0
TBENCH_RANDSEED = 0
TBENCH_QPS = 1000
queue times, service times, sojorn times
latencies: 28.3255, 1.37822, 29.7037
latencies: 26.3997, 1.78501, 28.1847
latencies: 27.2217, 2.52934, 29.7511
latencies: 21.2201, 1.27758, 22.4977
latencies: 22.9799, 2.71615, 25.6961
latencies: 22.1902, 3.14675, 25.337
latencies: 22.7048, 2.53807, 25.2428
latencies: 22.1258, 2.25845, 24.3843
latencies: 22.0263, 3.01462, 25.0409
latencies: 23.7887, 2.64124, 26.4299
latencies: 23.0531, 3.59702, 26.6501
latencies: 23.3768, 2.00245, 25.3793
latencies: 24.8289, 1.14705, 25.9759
latencies: 23.1611, 1.13579, 24.2969
latencies: 21.4424, 1.34721, 22.7897
latencies: 19.9758, 2.94662, 22.9224
latencies: 20.2803, 2.52351, 22.8038
latencies: 18.9508, 0.864072, 19.8149
latencies: 18.5444, 0.815367, 19.3598
latencies: 21.8301, 3.06969, 24.8998
latencies: 18.1656, 0.902761, 19.0684
latencies: 17.6214, 2.07051, 19.6919
latencies: 17.3146, 2.59852, 19.9131
latencies: 19.4771, 0.929865, 20.4069
latencies: 19.0235, 2.33007, 21.3536
latencies: 18.8929, 2.44127, 21.3342
latencies: 18.3617, 1.07406, 19.4358
latencies: 18.8986, 0.985929, 19.8845
latencies: 18.6995, 1.594, 20.2935
latencies: 19.6471, 1.4082, 21.0553
latencies: 20.4564, 0.921897, 21.3783
latencies: 20.388, 1.96133, 22.3494
latencies: 21.0097, 1.03668, 22.0464
latencies: 20.519, 0.644102, 21.1631
latencies: 20.5013, 1.74594, 22.2473
latencies: 21.0976, 0.65623, 21.7538
latencies: 21.8144, 0.622022, 22.4364
latencies: 21.2024, 2.80879, 24.0112
latencies: 20.7791, 2.55737, 23.3364
latencies: 22.158, 1.57, 23.728
latencies: 20.9215, 1.00516, 21.9266
latencies: 17.8254, 1.16788, 18.9933
latencies: 22.2274, 3.15776, 25.3852
latencies: 18.2206, 1.35121, 19.5718
latencies: 18.4431, 1.43419, 19.8773
latencies: 19.3677, 1.60645, 20.9741
latencies: 19.6476, 1.02279, 20.6704
latencies: 19.8501, 3.17728, 23.0274
latencies: 20.1513, 0.658246, 20.8096
latencies: 20.2876, 2.56549, 22.8531
latencies: 20.5955, 1.64962, 22.2451
latencies: 20.4365, 1.08059, 21.5171
latencies: 20.2784, 1.53704, 21.8154
latencies: 20.5248, 1.39912, 21.9239
latencies: 22.0136, 1.04369, 23.0573
latencies: 22.3045, 0.882952, 23.1874
latencies: 21.7131, 2.79721, 24.5103
latencies: 23.2126, 0.957033, 24.1697
latencies: 23.0703, 0.648998, 23.7193
latencies: 21.201, 1.26673, 22.4677
latencies: 20.9732, 1.7588, 22.732
latencies: 20.4231, 0.66343, 21.0865
latencies: 21.6751, 3.06064, 24.7357
latencies: 20.3985, 4.18167, 24.5801
latencies: 21.2116, 2.70911, 23.9208
latencies: 23.6686, 1.00238, 24.6709
latencies: 23.5188, 0.79156, 24.3104
latencies: 23.7015, 0.657478, 24.3589
latencies: 23.7399, 0.772999, 24.5129
latencies: 23.2603, 1.91099, 25.1713
latencies: 22.5833, 0.92116, 23.5044
latencies: 22.8106, 1.28817, 24.0987
latencies: 22.0631, 1.33582, 23.399
latencies: 20.3322, 1.19207, 21.5243
latencies: 21.0762, 1.15396, 22.2302
latencies: 20.5334, 4.22154, 24.7549
latencies: 21.3166, 2.31849, 23.6351
latencies: 23.0071, 0.794055, 23.8011
latencies: 21.8215, 1.32142, 23.1429
latencies: 21.2002, 0.952809, 22.153
latencies: 21.5964, 3.24294, 24.8393
latencies: 21.5247, 0.829383, 22.3541
latencies: 18.7998, 0.899944, 19.6997
latencies: 19.6677, 0.939816, 20.6075
latencies: 19.5781, 3.2279, 22.806
latencies: 19.6732, 0.890184, 20.5634
latencies: 19.8629, 1.83035, 21.6932
latencies: 18.5725, 1.37217, 19.9447
latencies: 19.3933, 1.70213, 21.0954
latencies: 18.7023, 4.21117, 22.9135
latencies: 19.3749, 1.32968, 20.7046
latencies: 17.8556, 1.04657, 18.9022
latencies: 20.1535, 1.31633, 21.4699
latencies: 13.2523, 1.21601, 14.4683
latencies: 18.7019, 1.74242, 20.4444
latencies: 13.4972, 2.18786, 15.6851
latencies: 14.4228, 3.28909, 17.7119
latencies: 15.413, 0.955081, 16.3681
latencies: 14.1918, 1.15928, 15.351
latencies: 14.0521, 0.953353, 15.0055
latencies: 12.7223, 0.522021, 13.2443
latencies: 8.82127, 1.43342, 10.2547
latencies: 9.15828, 3.44067, 12.599
latencies: 10.2802, 2.76451, 13.0447
latencies: 12.2193, 1.16769, 13.387
latencies: 12.7027, 1.23256, 13.9353
latencies: 12.3945, 2.11583, 14.5103
latencies: 13.7226, 1.6973, 15.4199
latencies: 13.1585, 2.20261, 15.3611
latencies: 13.5568, 0.8426, 14.3994
latencies: 11.7698, 2.37708, 14.1469
latencies: 13.8314, 1.92914, 15.7605
latencies: 11.6858, 4.49211, 16.1779
latencies: 15.5521, 0.920905, 16.473
latencies: 13.5883, 0.957449, 14.5458
latencies: 14.4853, 4.06871, 18.554
latencies: 15.0248, 1.31953, 16.3443
latencies: 13.8747, 3.76906, 17.6438
latencies: 12.5442, 0.783207, 13.3274
latencies: 12.3843, 1.49579, 13.8801
latencies: 12.0917, 0.927176, 13.0188
latencies: 10.2133, 0.666918, 10.8802
latencies: 10.7531, 1.02135, 11.7744
latencies: 10.5845, 0.735175, 11.3197
latencies: 11.0224, 0.78228, 11.8047
latencies: 10.4261, 1.51185, 11.9379
latencies: 10.4742, 1.03572, 11.5099
latencies: 9.35156, 0.970121, 10.3217
latencies: 9.66389, 1.11569, 10.7796
latencies: 8.44978, 1.1339, 9.58368
latencies: 9.18879, 0.767335, 9.95613
latencies: 9.2805, 0.825, 10.1055
latencies: 8.06282, 0.733895, 8.79671
latencies: 8.00158, 1.16823, 9.16982
latencies: 7.49163, 0.972873, 8.4645
latencies: 7.11638, 1.39041, 8.50679
latencies: 7.30018, 1.13787, 8.43805
latencies: 5.28516, 3.20019, 8.48535
latencies: 8.05085, 1.81234, 9.86319
latencies: 8.06981, 5.33691, 13.4067
latencies: 9.16959, 1.22984, 10.3994
latencies: 9.27784, 1.07099, 10.3488
latencies: 9.91249, 1.30001, 11.2125
latencies: 10.5069, 0.739399, 11.2463
latencies: 8.81736, 5.258, 14.0754
latencies: 10.0646, 1.11255, 11.1771
latencies: 10.797, 1.01006, 11.8071
latencies: 10.9893, 1.37054, 12.3599
latencies: 4.4093, 1.16744, 5.57674
latencies: 8.85117, 1.49803, 10.3492
latencies: 4.36154, 0.727079, 5.08862
latencies: 3.41422, 1.54245, 4.95667
latencies: 4.34324, 4.09121, 8.43445
latencies: 4.8069, 2.59372, 7.40062
latencies: 5.13497, 2.39228, 7.52724
latencies: 5.71583, 4.54135, 10.2572
latencies: 6.41885, 0.87364, 7.29249
latencies: 6.72837, 3.10499, 9.83336
latencies: 4.98077, 2.13647, 7.11724
latencies: 4.71942, 4.08145, 8.80087
latencies: 5.37801, 1.07502, 6.45303
latencies: 5.14114, 0.727494, 5.86864
latencies: 4.79059, 1.39755, 6.18814
latencies: 5.11695, 2.30671, 7.42366
latencies: 4.41974, 1.38459, 5.80433
latencies: 4.90342, 0.824648, 5.72807
latencies: 5.50299, 3.48362, 8.98661
latencies: 5.74011, 1.19716, 6.93727
latencies: 5.6521, 0.650182, 6.30229
latencies: 6.56547, 1.33752, 7.90299
latencies: 5.88134, 1.13713, 7.01847
latencies: 5.11554, 1.03646, 6.15199
latencies: 5.27856, 0.763495, 6.04205
latencies: 5.20621, 0.800551, 6.00676
latencies: 3.55066, 0.626086, 4.17675
latencies: 2.94772, 0.959049, 3.90677
latencies: 3.14361, 1.48869, 4.6323
latencies: 2.08603, 2.36703, 4.45306
latencies: 1.78013, 3.83626, 5.61639
latencies: 1.20251, 0.797255, 1.99977
latencies: 0.753698, 1.31652, 2.07022
latencies: 0.696972, 4.87313, 5.57011
latencies: 1.00679, 0.711334, 1.71812
latencies: 1.195, 2.46172, 3.65672
latencies: 3.26471, 1.36088, 4.62558
latencies: 1.40793, 4.1218, 5.52973
latencies: 3.61046, 1.31937, 4.92983
latencies: 2.41611, 1.59093, 4.00704
latencies: 3.5792, 0.544197, 4.1234
latencies: 3.18567, 1.17489, 4.36057
latencies: 4.4277, 1.26766, 5.69536
latencies: 3.6964, 3.29856, 6.99496
latencies: 5.5733, 0.748167, 6.32146
latencies: 5.65773, 1.90248, 7.56021
latencies: 5.77172, 3.28873, 9.06045
latencies: 7.07426, 1.73304, 8.8073
latencies: 6.04463, 1.77301, 7.81764
latencies: 6.48528, 2.11336, 8.59864
latencies: 0.773112, 3.69722, 4.47033
latencies: 0.739094, 2.71971, 3.4588
latencies: 0.716418, 4.8955, 5.61192
latencies: 0.7351, 4.55115, 5.28625
latencies: 3.46378, 0.872648, 4.33643
latencies: 3.04207, 3.08627, 6.12834
latencies: 1.27182, 3.44522, 4.71704
latencies: 3.0799, 0.958633, 4.03854
latencies: 4.0151, 2.01653, 6.03163
latencies: 3.12992, 2.07426, 5.20418
latencies: 5.17435, 1.16526, 6.3396
latencies: 0.726228, 1.34702, 2.07325
latencies: 0.76957, 1.24731, 2.01688
latencies: 0.795409, 1.97394, 2.76935
latencies: 0.764902, 2.1565, 2.9214
latencies: 1.14657, 2.31237, 3.45894
latencies: 1.96192, 1.12427, 3.08619
latencies: 1.09539, 1.02219, 2.11757
latencies: 0.826748, 1.54737, 2.37412
latencies: 1.48692, 1.64203, 3.12895
latencies: 1.61101, 1.96735, 3.57836
latencies: 1.44731, 1.66021, 3.10751
latencies: 0.994809, 0.890505, 1.88531
latencies: 0.74484, 0.745703, 1.49054
latencies: 0.685177, 0.899912, 1.58509
latencies: 0.994924, 0.797447, 1.79237
latencies: 0.842712, 1.23124, 2.07396
latencies: 0.463326, 3.41626, 3.87958
latencies: 0.556424, 1.34875, 1.90517
latencies: 0.73192, 3.15744, 3.88936
latencies: 1.6502, 1.63662, 3.28682
latencies: 2.4163, 1.17095, 3.58726
latencies: 2.01595, 1.57326, 3.58921
latencies: 1.18655, 1.14225, 2.3288
latencies: 0.71397, 0.899368, 1.61334
latencies: 2.14239, 3.09571, 5.2381
latencies: 1.049, 2.14847, 3.19747
latencies: 2.12194, 0.690054, 2.81199
latencies: 2.12432, 1.00247, 3.12679
latencies: 1.16304, 4.65031, 5.81336
latencies: 1.19222, 1.27659, 2.46881
latencies: 1.39111, 0.976521, 2.36763
latencies: 2.01951, 1.09505, 3.11456
latencies: 1.50944, 4.75902, 6.26846
latencies: 1.89599, 1.84123, 3.73723
latencies: 1.55151, 1.54347, 3.09498
latencies: 0.732901, 1.17412, 1.90702
latencies: 0.711139, 1.56446, 2.2756
latencies: 0.721183, 1.41627, 2.13745
latencies: 0.777552, 0.798696, 1.57625
latencies: 0.898196, 2.62719, 3.52539
latencies: 0.690832, 0.816872, 1.5077
latencies: 0.81226, 1.41265, 2.22491
latencies: 0.618303, 2.58582, 3.20412
latencies: 1.31716, 1.91387, 3.23104
latencies: 1.80485, 2.30601, 4.11085
latencies: 3.84991, 1.03156, 4.88147
latencies: 1.64545, 4.62772, 6.27318
latencies: 3.88605, 1.07639, 4.96244
latencies: 3.53266, 3.93239, 7.46505
latencies: 5.20333, 0.708167, 5.9115
latencies: 3.31151, 3.39418, 6.70569
latencies: 5.12893, 1.18887, 6.3178
latencies: 3.60197, 1.5099, 5.11187
latencies: 3.59698, 0.85316, 4.45014
latencies: 3.77648, 2.4757, 6.25218
latencies: 3.39334, 1.05211, 4.44545
latencies: 1.5456, 4.12378, 5.66938
latencies: 2.1851, 0.757767, 2.94287
latencies: 2.75105, 0.829096, 3.58014
latencies: 0.638228, 4.16423, 4.80246
latencies: 2.38986, 1.10599, 3.49586
latencies: 2.04576, 1.54414, 3.5899
latencies: 2.8367, 3.91274, 6.74944
latencies: 0.624471, 2.46543, 3.0899
latencies: 0.719244, 0.754439, 1.47368
latencies: 0.785991, 0.771975, 1.55797
latencies: 0.747157, 1.64731, 2.39447
latencies: 1.10542, 4.78686, 5.89228
latencies: 0.772595, 0.911848, 1.68444
latencies: 0.911614, 1.05895, 1.97057
latencies: 0.673972, 1.10936, 1.78333
latencies: 1.00109, 3.11824, 4.11932
latencies: 1.77219, 2.90819, 4.68038
latencies: 3.86444, 0.837384, 4.70182
latencies: 3.93129, 2.36421, 6.29551
latencies: 2.4992, 3.35123, 5.85043
latencies: 3.27256, 3.07481, 6.34737
latencies: 2.38499, 4.49275, 6.87774
latencies: 6.25646, 0.761224, 7.01768
latencies: 5.86419, 2.13656, 8.00076
latencies: 4.82815, 1.98338, 6.81153
latencies: 5.36622, 2.93187, 8.29809
latencies: 5.76083, 4.81531, 10.5761
latencies: 6.60382, 2.47817, 9.08199
latencies: 8.29915, 1.29736, 9.59651
latencies: 8.73847, 2.11989, 10.8584
latencies: 8.11404, 0.905288, 9.01933
latencies: 7.56933, 0.473381, 8.04272
latencies: 5.81524, 1.01604, 6.83128
latencies: 5.41582, 4.1209, 9.53672
latencies: 5.66354, 4.79345, 10.457
latencies: 9.84307, 0.929481, 10.7726
latencies: 8.3773, 2.80851, 11.1858
latencies: 10.4913, 0.730279, 11.2215
latencies: 10.3815, 1.80242, 12.1839
latencies: 10.915, 1.47707, 12.3921
latencies: 10.4124, 1.51857, 11.9309
latencies: 9.70492, 1.15716, 10.8621
latencies: 8.30841, 3.13251, 11.4409
latencies: 9.88173, 4.53972, 14.4215
latencies: 11.075, 2.89907, 13.974
latencies: 11.8308, 1.73672, 13.5676
latencies: 11.7345, 0.877993, 12.6125
latencies: 9.98727, 1.04891, 11.0362
latencies: 9.60605, 3.25872, 12.8648
latencies: 9.85673, 4.05553, 13.9123
latencies: 10.3294, 2.77017, 13.0996
latencies: 11.9866, 1.10081, 13.0875
latencies: 10.4332, 1.55198, 11.9851
latencies: 9.95659, 1.24664, 11.2032
latencies: 7.10883, 1.20001, 8.30884
latencies: 7.8809, 1.95813, 9.83903
latencies: 7.07005, 4.7947, 11.8648
latencies: 9.5944, 1.00138, 10.5958
latencies: 6.47813, 1.26804, 7.74617
latencies: 6.33434, 0.775048, 7.10939
latencies: 5.35066, 2.21144, 7.56211
latencies: 4.1648, 0.81524, 4.98004
latencies: 4.0884, 1.08014, 5.16854
latencies: 4.26068, 0.874248, 5.13493
latencies: 4.07538, 1.27467, 5.35005
latencies: 5.15497, 1.85259, 7.00756
latencies: 5.22693, 2.04146, 7.26839
latencies: 6.53318, 2.05256, 8.58574
latencies: 4.77718, 1.80443, 6.58161
latencies: 4.53362, 0.827911, 5.36153
latencies: 4.17298, 0.869929, 5.04291
latencies: 3.95418, 1.95, 5.90418
latencies: 3.51925, 2.1069, 5.62615
latencies: 3.04738, 0.709638, 3.75702
latencies: 5.09688, 2.38297, 7.47984
latencies: 3.49137, 2.40831, 5.89968
latencies: 4.56855, 1.33697, 5.90552
latencies: 5.56216, 1.00487, 6.56703
latencies: 4.18022, 0.799335, 4.97955
latencies: 4.16396, 0.966345, 5.13031
latencies: 4.38344, 1.20635, 5.58978
latencies: 3.84777, 2.37641, 6.22418
latencies: 5.42654, 1.41134, 6.83789
latencies: 3.48642, 0.972041, 4.45846
latencies: 3.73527, 0.720391, 4.45566
latencies: 4.22417, 2.94505, 7.16922
latencies: 1.94501, 0.807656, 2.75267
latencies: 1.95477, 0.945289, 2.90006
latencies: 1.37004, 2.0924, 3.46244
latencies: 2.03884, 2.67907, 4.7179
latencies: 3.52032, 1.20408, 4.7244
latencies: 1.96672, 3.8241, 5.79082
latencies: 4.84052, 1.60558, 6.44611
latencies: 4.49134, 2.31471, 6.80605
latencies: 4.15097, 0.652006, 4.80297
latencies: 3.73833, 0.867624, 4.60595
latencies: 3.74907, 0.943272, 4.69234
latencies: 2.11235, 0.715014, 2.82736
latencies: 1.48848, 0.972585, 2.46107
latencies: 0.724046, 0.957097, 1.68114
latencies: 1.84269, 2.92492, 4.76762
latencies: 1.94492, 1.54581, 3.49072
latencies: 1.62029, 2.78799, 4.40828
latencies: 2.64053, 1.51035, 4.15088
latencies: 3.42925, 1.07505, 4.5043
latencies: 2.65918, 2.45493, 5.11411
latencies: 4.38459, 0.979466, 5.36405
latencies: 4.85001, 1.00465, 5.85466
latencies: 5.13234, 0.944041, 6.07639
latencies: 5.21683, 1.80104, 7.01787
latencies: 5.02014, 3.73866, 8.7588
latencies: 2.29149, 1.36267, 3.65415
latencies: 3.6277, 0.670119, 4.29782
latencies: 2.77941, 3.11302, 5.89243
latencies: 2.82845, 1.262, 4.09045
latencies: 2.79108, 0.985065, 3.77615
latencies: 0.881279, 1.00062, 1.8819
latencies: 0.659666, 1.55541, 2.21507
latencies: 1.35948, 2.59807, 3.95755
latencies: 2.45212, 1.63755, 4.08967
latencies: 1.29966, 5.06763, 6.36729
latencies: 2.93514, 1.05751, 3.99266
latencies: 2.50231, 1.10334, 3.60565
latencies: 3.30983, 3.75562, 7.06545
latencies: 3.75399, 4.40071, 8.1547
latencies: 0.735058, 1.84043, 2.57549
latencies: 1.80102, 1.32132, 3.12235
latencies: 2.23664, 1.25025, 3.48689
latencies: 1.5564, 1.28827, 2.84467
latencies: 1.85201, 0.716999, 2.56901
latencies: 1.21862, 1.7347, 2.95333
latencies: 1.51971, 1.20011, 2.71982
latencies: 2.5881, 1.69202, 4.28012
latencies: 1.33297, 0.959689, 2.29266
latencies: 1.26598, 0.557381, 1.82336
latencies: 1.45549, 0.792744, 2.24823
latencies: 1.24632, 2.28604, 3.53236
latencies: 1.80862, 0.709895, 2.51852
latencies: 1.70954, 1.29681, 3.00635
latencies: 1.94471, 0.706151, 2.65086
latencies: 1.56234, 0.741031, 2.30337
latencies: 1.50345, 1.40008, 2.90353
latencies: 0.818727, 1.40116, 2.21989
latencies: 1.64375, 2.60914, 4.2529
latencies: 2.01777, 0.726759, 2.74453
latencies: 2.39773, 1.70933, 4.10706
latencies: 1.60291, 3.41795, 5.02086
latencies: 2.94645, 1.12699, 4.07344
latencies: 1.06354, 0.851336, 1.91487
latencies: 2.14743, 2.01756, 4.16498
latencies: 1.48723, 1.18254, 2.66977
latencies: 2.64875, 1.33569, 3.98444
latencies: 1.73034, 3.54752, 5.27786
latencies: 0.909094, 1.10135, 2.01045
latencies: 1.32447, 3.86602, 5.19049
latencies: 0.746109, 3.72243, 4.46854
latencies: 3.32713, 1.44149, 4.76861
latencies: 1.97615, 0.594566, 2.57072
latencies: 2.13442, 1.86671, 4.00112
latencies: 1.7717, 5.01659, 6.78829
latencies: 5.30297, 2.72361, 8.02658
latencies: 3.98848, 4.86286, 8.85134
latencies: 7.00737, 1.83285, 8.84022
latencies: 5.58169, 0.741735, 6.32342
latencies: 5.65823, 3.02038, 8.67861
latencies: 5.58136, 1.23268, 6.81404
latencies: 3.87229, 0.872008, 4.74429
latencies: 2.56121, 1.06276, 3.62397
latencies: 2.89954, 0.668102, 3.56765
latencies: 3.74815, 2.33637, 6.08453
latencies: 3.4579, 1.73157, 5.18947
latencies: 4.85639, 0.934409, 5.79079
latencies: 3.34581, 2.99177, 6.33758
latencies: 5.23745, 1.70734, 6.9448
latencies: 3.68722, 1.01076, 4.69798
latencies: 5.3983, 2.65788, 8.05618
latencies: 4.02037, 0.809959, 4.83033
latencies: 2.38567, 1.49365, 3.87932
latencies: 3.89738, 0.783047, 4.68043
latencies: 3.56725, 4.50631, 8.07357
latencies: 4.43697, 2.41314, 6.85011
latencies: 5.83007, 0.906057, 6.73613
latencies: 5.14554, 0.806151, 5.95169
latencies: 4.44018, 1.42529, 5.86547
latencies: 3.57838, 2.17205, 5.75044
latencies: 1.91769, 1.80245, 3.72014
latencies: 2.40905, 1.45688, 3.86592
latencies: 1.76372, 2.27096, 4.03469
latencies: 4.01631, 0.898856, 4.91517
latencies: 2.78207, 2.33119, 5.11326
latencies: 4.62125, 0.856776, 5.47803
latencies: 3.58868, 1.40923, 4.99791
latencies: 4.39591, 4.17402, 8.56993
latencies: 3.13143, 2.94147, 6.0729
latencies: 1.55387, 0.71495, 2.26882
latencies: 2.09233, 1.28564, 3.37797
latencies: 0.636489, 3.97668, 4.61317
latencies: 2.6854, 1.2083, 3.8937
latencies: 3.06392, 0.759815, 3.82374
latencies: 1.1994, 0.750247, 1.94965
latencies: 0.867015, 0.843688, 1.7107
latencies: 0.69285, 1.85467, 2.54752
latencies: 0.762162, 0.940745, 1.70291
latencies: 0.925435, 2.18908, 3.11451
latencies: 1.76492, 3.53568, 5.3006
latencies: 1.67462, 5.21256, 6.88718
latencies: 3.77056, 0.806152, 4.57671
latencies: 4.2164, 1.56542, 5.78183
latencies: 0.815941, 1.08241, 1.89835
latencies: 0.733296, 2.89945, 3.63275
latencies: 0.70652, 2.76297, 3.46949
latencies: 0.927524, 1.56603, 2.49356
latencies: 0.811678, 2.21826, 3.02994
latencies: 1.41375, 3.84375, 5.2575
latencies: 0.833394, 4.42331, 5.2567
latencies: 3.24751, 3.86448, 7.11199
latencies: 5.25866, 2.92179, 8.18044
latencies: 4.12148, 0.851048, 4.97253
latencies: 3.61188, 3.06173, 6.67361
latencies: 4.99275, 1.14283, 6.13557
latencies: 4.55039, 1.12638, 5.67677
latencies: 3.61665, 1.10136, 4.718
latencies: 3.88466, 2.61506, 6.49972
latencies: 4.07123, 1.11908, 5.19031
latencies: 4.38248, 0.842152, 5.22463
latencies: 3.72361, 1.60878, 5.33239
latencies: 3.97568, 1.99007, 5.96575
latencies: 5.1247, 1.01047, 6.13518
latencies: 4.6886, 3.75024, 8.43884
latencies: 5.10939, 4.58964, 9.69903
latencies: 7.85776, 1.5404, 9.39815
latencies: 8.31738, 4.0753, 12.3927
latencies: 9.44067, 2.04578, 11.4864
latencies: 10.3641, 0.893224, 11.2574
latencies: 10.2383, 1.16055, 11.3989
latencies: 9.73979, 0.92484, 10.6646
latencies: 8.02504, 0.850344, 8.87538
latencies: 11.2663, 2.0628, 13.3291
latencies: 6.92351, 0.678535, 7.60204
latencies: 5.99087, 1.18859, 7.17946
latencies: 5.65093, 1.73534, 7.38628
latencies: 5.38091, 2.20687, 7.58778
latencies: 4.34922, 1.69906, 6.04828
latencies: 4.40383, 0.859368, 5.2632
latencies: 4.23248, 2.53983, 6.77231
latencies: 3.67665, 0.659014, 4.33566
latencies: 3.30535, 3.11664, 6.42199
latencies: 3.36319, 0.961353, 4.32454
latencies: 3.66953, 1.22817, 4.8977
latencies: 3.30238, 0.753351, 4.05573
latencies: 2.81784, 2.27103, 5.08887
latencies: 3.3831, 1.50043, 4.88353
latencies: 3.48978, 4.50459, 7.99436
latencies: 4.49446, 3.39085, 7.88531
latencies: 0.726579, 1.45029, 2.17686
latencies: 0.800248, 1.85506, 2.65531
latencies: 2.4338, 0.817384, 3.25118
latencies: 0.688694, 5.25758, 5.94628
latencies: 0.689839, 1.58968, 2.27952
latencies: 1.38115, 4.58372, 5.96488
latencies: 2.26055, 3.34083, 5.60138
latencies: 4.09368, 2.11647, 6.21015
latencies: 4.02297, 0.981865, 5.00484
latencies: 4.6256, 1.00993, 5.63553
latencies: 3.91901, 3.89882, 7.81783
latencies: 5.30553, 1.68917, 6.99469
latencies: 4.64227, 1.18647, 5.82875
latencies: 4.84922, 0.822184, 5.6714
latencies: 4.87126, 0.827272, 5.69853
latencies: 5.03876, 0.964489, 6.00325
latencies: 4.91624, 1.0403, 5.95654
latencies: 3.7241, 2.115, 5.8391
latencies: 5.10312, 0.805992, 5.90911
latencies: 4.52984, 4.56388, 9.09372
latencies: 3.62668, 1.48974, 5.11642
latencies: 3.5853, 0.880584, 4.46589
latencies: 3.40298, 1.01236, 4.41534
latencies: 2.8725, 0.996777, 3.86928
latencies: 3.44225, 1.46443, 4.90668
latencies: 3.71991, 5.13842, 8.85832
latencies: 4.95213, 4.85233, 9.80447
latencies: 1.67119, 4.5898, 6.26099
latencies: 5.56603, 1.24619, 6.81222
latencies: 5.32541, 2.0748, 7.40022
latencies: 5.67479, 2.038, 7.71279
latencies: 6.34723, 0.832968, 7.1802
latencies: 6.63896, 3.08345, 9.72241
latencies: 6.43057, 1.9621, 8.39267
latencies: 7.23643, 0.943785, 8.18022
latencies: 7.8213, 0.808935, 8.63024
latencies: 5.74601, 0.740711, 6.48672
latencies: 6.8311, 2.36799, 9.19909
latencies: 6.5145, 2.2533, 8.7678
latencies: 7.39473, 3.25225, 10.647
latencies: 8.76948, 2.84019, 11.6097
latencies: 9.20531, 1.30638, 10.5117
latencies: 9.26038, 0.907209, 10.1676
latencies: 8.60446, 4.27226, 12.8767
latencies: 9.15576, 1.43867, 10.5944
latencies: 9.41353, 0.985673, 10.3992
latencies: 9.75521, 1.18372, 10.9389
latencies: 10.5221, 0.840808, 11.3629
latencies: 10.294, 1.31899, 11.613
latencies: 10.6129, 2.01496, 12.6279
latencies: 10.5433, 1.06203, 11.6054
latencies: 11.3615, 0.814631, 12.1761
latencies: 11.1185, 0.855112, 11.9736
latencies: 12.0008, 0.854536, 12.8553
latencies: 11.3372, 1.12401, 12.4612
latencies: 10.7071, 5.34319, 16.0502
latencies: 12.3309, 0.767111, 13.0981
latencies: 11.3543, 0.772583, 12.1268
latencies: 8.55648, 0.708038, 9.26451
latencies: 10.9448, 2.36764, 13.3125
latencies: 8.80217, 1.30644, 10.1086
latencies: 4.76536, 2.13292, 6.89828
latencies: 5.737, 1.03134, 6.76833
latencies: 6.4045, 0.935881, 7.34038
latencies: 6.25207, 1.00011, 7.25218
latencies: 1.58407, 0.794152, 2.37822
latencies: 3.74996, 1.65835, 5.40831
latencies: 0.825567, 1.4067, 2.23227
latencies: 1.65862, 2.35663, 4.01525
latencies: 2.03827, 1.35697, 3.39524
latencies: 2.53484, 3.05033, 5.58517
latencies: 2.26574, 1.78341, 4.04915
latencies: 3.20353, 0.857704, 4.06123
latencies: 3.02958, 1.13563, 4.16521
latencies: 1.81213, 0.762663, 2.5748
latencies: 2.33012, 0.854088, 3.18421
latencies: 1.95075, 2.3846, 4.33535
latencies: 3.18582, 2.58681, 5.77263
latencies: 3.69858, 2.48386, 6.18244
latencies: 0.731539, 2.30213, 3.03367
latencies: 1.36194, 4.28727, 5.64921
latencies: 2.80761, 1.99477, 4.80238
latencies: 2.64469, 1.02225, 3.66694
latencies: 2.74342, 2.21061, 4.95403
latencies: 2.51778, 0.739431, 3.25721
latencies: 1.69748, 1.15031, 2.8478
latencies: 0.751111, 1.23857, 1.98968
latencies: 0.619705, 3.29821, 3.91791
latencies: 0.695201, 1.02142, 1.71662
latencies: 0.786504, 1.53985, 2.32636
latencies: 2.08717, 2.16869, 4.25586
latencies: 0.599554, 5.26619, 5.86575
latencies: 3.72885, 1.42011, 5.14896
latencies: 4.02792, 0.878984, 4.90691
latencies: 4.1736, 0.792391, 4.96599
latencies: 4.11481, 0.8602, 4.97501
latencies: 4.29724, 4.30631, 8.60355
latencies: 4.58105, 2.87209, 7.45314
latencies: 7.01619, 0.804584, 7.82078
latencies: 5.62807, 0.649094, 6.27716
latencies: 6.01339, 2.90486, 8.91825
latencies: 5.58168, 2.40591, 7.98759
latencies: 4.16497, 4.64536, 8.81033
latencies: 7.49139, 0.778216, 8.26961
latencies: 4.15456, 0.668678, 4.82324
latencies: 4.49007, 0.907881, 5.39795
latencies: 4.8041, 3.56567, 8.36976
latencies: 4.88545, 2.08444, 6.96989
latencies: 5.78193, 0.971945, 6.75387
latencies: 2.75985, 0.752327, 3.51218
latencies: 5.03181, 2.02728, 7.05909
latencies: 2.99674, 0.789511, 3.78625
latencies: 2.21525, 2.64137, 4.85662
